occurrenceID,eventID.quadrat,eventDate,country,locality,site,strata,pictureID.x,replicateID,scientificName,abundance,pictureID.y,Cover,AphiaID,Match type,LSID,ScientificName_1,AphiaID_accepted,ScientificName_accepted,rank,occurrenceStatus
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009-00348,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,9,Leiosolenus patagonicus,NA,DSCN8551,1,506057,exact,urn:lsid:marinespecies.org:taxname:506057,Leiosolenus patagonicus,506057,Leiosolenus patagonicus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009-00349,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,9,Parabunodactis imperfecta,NA,DSCN8551,1,290601,exact,urn:lsid:marinespecies.org:taxname:290601,Parabunodactis imperfecta,290601,Parabunodactis imperfecta,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009-00350,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,9,Phaeophyceae__1,NA,DSCN8551,13,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009-00351,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,9,Ralfsia sp.,NA,DSCN8551,1,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009-00352,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,9,Polychaeta,NA,DSCN8551,1,883,exact,urn:lsid:marinespecies.org:taxname:883,Polychaeta,883,Polychaeta,Class,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009-00353,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,9,Ulva sp.,NA,DSCN8551,14,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009-00354,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R009,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,9,Undaria pinnatifida,NA,DSCN8551,1,145721,exact,urn:lsid:marinespecies.org:taxname:145721,Undaria pinnatifida,145721,Undaria pinnatifida,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00355,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,DSCN8554,10,Siphonaria lessoni,3,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00356,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Bare rock,NA,DSCN8554,3,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00357,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Corallina officinalis,NA,DSCN8554,51,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00358,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Dictyota dichotoma,NA,DSCN8554,1,145367,exact,urn:lsid:marinespecies.org:taxname:145367,Dictyota dichotoma,145367,Dictyota dichotoma,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00359,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Ulva prolifera,NA,DSCN8554,24,234476,exact,urn:lsid:marinespecies.org:taxname:234476,Ulva prolifera,234476,Ulva prolifera,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00360,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Leiosolenus patagonicus,NA,DSCN8554,1,506057,exact,urn:lsid:marinespecies.org:taxname:506057,Leiosolenus patagonicus,506057,Leiosolenus patagonicus,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00361,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Parabunodactis imperfecta,NA,DSCN8554,2,290601,exact,urn:lsid:marinespecies.org:taxname:290601,Parabunodactis imperfecta,290601,Parabunodactis imperfecta,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00362,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Phaeophyceae,NA,DSCN8554,5,830,exact,urn:lsid:marinespecies.org:taxname:830,Phaeophyceae,830,Phaeophyceae,Class,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00363,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Phaeophyceae__1,NA,DSCN8554,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00364,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Ralfsia sp.,NA,DSCN8554,1,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00365,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Scytosiphon sp.,NA,DSCN8554,1,144259,exact,urn:lsid:marinespecies.org:taxname:144259,Scytosiphon,144259,Scytosiphon,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00366,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Polychaeta,NA,DSCN8554,1,883,exact,urn:lsid:marinespecies.org:taxname:883,Polychaeta,883,Polychaeta,Class,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00367,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Ulva sp.,NA,DSCN8554,7,144296,exact,urn:lsid:marinespecies.org:taxname:144296,Ulva,144296,Ulva,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010-00368,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_LOWTIDE_R010,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,LOWTIDE,NA,10,Undaria pinnatifida,NA,DSCN8554,1,145721,exact,urn:lsid:marinespecies.org:taxname:145721,Undaria pinnatifida,145721,Undaria pinnatifida,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001-00369,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,DSCN8555,1,Siphonaria lessoni,112,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001-00370,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,1,Bare rock,NA,DSCN8555,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001-00371,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,1,"Balanus glandula Darwin, 1854",NA,DSCN8555,5,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001-00372,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,1,Brachidontes rodriguezii/Brachidontes purpuratus,NA,DSCN8555,90,138215,exact,urn:lsid:marinespecies.org:taxname:138215,Brachidontes,138215,Brachidontes,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001-00373,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,1,Corallina officinalis,NA,DSCN8555,1,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001-00374,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R001,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,1,Ralfsia sp.,NA,DSCN8555,2,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002-00375,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,DSCN8557,2,Siphonaria lessoni,304,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002-00376,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,2,Bare rock,NA,DSCN8557,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002-00377,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,2,"Balanus glandula Darwin, 1854",NA,DSCN8557,3,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002-00378,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,2,Brachidontes rodriguezii/Brachidontes purpuratus,NA,DSCN8557,89,138215,exact,urn:lsid:marinespecies.org:taxname:138215,Brachidontes,138215,Brachidontes,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002-00379,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,2,Bryopsis australis Sonder,NA,DSCN8557,1,374257,exact,urn:lsid:marinespecies.org:taxname:374257,Bryopsis australis,374257,Bryopsis australis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002-00380,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,2,Corallina officinalis,NA,DSCN8557,2,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002-00381,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R002,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,2,Ralfsia sp.,NA,DSCN8557,3,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003-00382,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,DSCN8570,3,Siphonaria lessoni,180,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003-00383,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,3,Bare rock,NA,DSCN8570,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003-00384,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,3,"Balanus glandula Darwin, 1854",NA,DSCN8570,1,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003-00385,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,3,Brachidontes rodriguezii/Brachidontes purpuratus,NA,DSCN8570,96,138215,exact,urn:lsid:marinespecies.org:taxname:138215,Brachidontes,138215,Brachidontes,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003-00386,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R003,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,3,Ralfsia sp.,NA,DSCN8570,1,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004-00387,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,DSCN8571,4,Siphonaria lessoni,84,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004-00388,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,4,Bare rock,NA,DSCN8571,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004-00389,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,4,"Balanus glandula Darwin, 1854",NA,DSCN8571,2,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004-00390,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,4,Brachidontes rodriguezii/Brachidontes purpuratus,NA,DSCN8571,89,138215,exact,urn:lsid:marinespecies.org:taxname:138215,Brachidontes,138215,Brachidontes,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004-00391,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,4,Bryopsis australis Sonder,NA,DSCN8571,2,374257,exact,urn:lsid:marinespecies.org:taxname:374257,Bryopsis australis,374257,Bryopsis australis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004-00392,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R004,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,4,Ralfsia sp.,NA,DSCN8571,5,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005-00393,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,DSCN8572,5,Siphonaria lessoni,248,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005-00394,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,5,Bare rock,NA,DSCN8572,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005-00395,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,5,"Balanus glandula Darwin, 1854",NA,DSCN8572,6,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005-00396,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,5,Brachidontes rodriguezii/Brachidontes purpuratus,NA,DSCN8572,83,138215,exact,urn:lsid:marinespecies.org:taxname:138215,Brachidontes,138215,Brachidontes,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005-00397,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,5,Bryopsis australis Sonder,NA,DSCN8572,3,374257,exact,urn:lsid:marinespecies.org:taxname:374257,Bryopsis australis,374257,Bryopsis australis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005-00398,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,5,Corallina officinalis,NA,DSCN8572,1,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005-00399,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R005,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,5,Ralfsia sp.,NA,DSCN8572,5,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006-00400,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,DSCN8576,6,Siphonaria lessoni,156,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006-00401,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,6,Bare rock,NA,DSCN8576,3,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006-00402,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,6,"Balanus glandula Darwin, 1854",NA,DSCN8576,2,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006-00403,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,6,Brachidontes rodriguezii/Brachidontes purpuratus,NA,DSCN8576,85,138215,exact,urn:lsid:marinespecies.org:taxname:138215,Brachidontes,138215,Brachidontes,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006-00404,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,6,Bryopsis australis Sonder,NA,DSCN8576,3,374257,exact,urn:lsid:marinespecies.org:taxname:374257,Bryopsis australis,374257,Bryopsis australis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006-00405,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,6,Corallina officinalis,NA,DSCN8576,2,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006-00406,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R006,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,6,Ralfsia sp.,NA,DSCN8576,5,143985,exact,urn:lsid:marinespecies.org:taxname:143985,Ralfsia,143985,Ralfsia,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007-00407,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,DSCN8577,7,Siphonaria lessoni,424,NA,NA,533427,phonetic,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,533427,Siphonaria lessonii,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007-00408,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,7,Bare rock,NA,DSCN8577,2,NA,NA,NA,NA,NA,NA,NA,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007-00409,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,7,"Balanus glandula Darwin, 1854",NA,DSCN8577,1,394848,exact,urn:lsid:marinespecies.org:taxname:394848,Balanus glandula,394848,Balanus glandula,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007-00410,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,7,Brachidontes rodriguezii/Brachidontes purpuratus,NA,DSCN8577,92,138215,exact,urn:lsid:marinespecies.org:taxname:138215,Brachidontes,138215,Brachidontes,Genus,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007-00411,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,7,Bryopsis australis Sonder,NA,DSCN8577,1,374257,exact,urn:lsid:marinespecies.org:taxname:374257,Bryopsis australis,374257,Bryopsis australis,Species,present
ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007-00412,ARGENTINA_PUERTOMADRYN_PUNTAESTE_20181025_MIDTIDE_R007,2018-10-25,ARGENTINA,PUERTO MADRYN,PUNTA ESTE,MIDTIDE,NA,7,Corallina officinalis,NA,DSCN8577,2,145108,exact,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,145108,Corallina officinalis,Species,present
